Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2003-10-29T16:06:00,60,VIC,236.58,48.52,-63.52,53.73,7.39,36.27,18.78,80.31,-66.1,70.0,-55.1,-85.1,45.0,-55.1
2003-10-29T16:07:00,60,VIC,236.58,48.52,-63.52,53.73,7.41,36.27,18.78,80.17,-61.6,57.9,-48.1,-76.9,35.0,-48.1
2003-10-29T16:08:00,60,VIC,236.58,48.52,-63.52,53.73,7.42,36.27,18.78,80.03,-64.3,46.1,-45.1,-75.7,23.0,-45.1
2003-10-29T16:09:00,60,VIC,236.58,48.52,-63.52,53.73,7.44,36.27,18.78,79.90,-57.8,36.6,-40.1,-66.5,16.0,-40.1
2003-10-29T16:10:00,60,VIC,236.58,48.52,-63.52,53.73,7.45,36.27,18.78,79.76,-61.5,15.7,-36.1,-63.3,-5.0,-36.1
2003-10-29T16:11:00,60,VIC,236.58,48.52,-63.52,53.73,7.47,36.27,18.78,79.62,-57.3,-0.5,-37.1,-54.1,-18.9,-37.1
2003-10-29T16:12:00,60,VIC,236.58,48.52,-63.52,53.73,7.49,36.27,18.78,79.49,-66.0,-8.1,-41.0,-59.9,-28.9,-41.0
2003-10-29T16:13:00,60,VIC,236.58,48.52,-63.52,53.73,7.50,36.27,18.78,79.35,-63.9,-8.8,-42.0,-57.7,-28.9,-42.0
2003-10-29T16:14:00,60,VIC,236.58,48.52,-63.52,53.73,7.52,36.27,18.78,79.22,-70.4,-19.3,-42.0,-60.4,-40.9,-42.0
2003-10-29T16:15:00,60,VIC,236.58,48.52,-63.52,53.73,7.53,36.27,18.78,79.08,-57.3,-27.9,-40.0,-45.3,-44.8,-40.0
2003-10-29T16:16:00,60,VIC,236.58,48.52,-63.52,53.73,7.55,36.27,18.78,78.95,-53.0,-25.1,-41.0,-42.1,-40.8,-41.0
2003-10-29T16:17:00,60,VIC,236.58,48.52,-63.52,53.73,7.56,36.27,18.78,78.81,-38.2,-22.6,-41.0,-28.9,-33.7,-41.0
2003-10-29T16:18:00,60,VIC,236.58,48.52,-63.52,53.73,7.58,36.27,18.78,78.68,-31.1,-20.8,-42.0,-22.7,-29.7,-42.0
2003-10-29T16:19:00,60,VIC,236.58,48.52,-63.52,53.73,7.60,36.27,18.78,78.54,-25.8,-12.0,-45.0,-20.6,-19.7,-45.0
2003-10-29T16:20:00,60,VIC,236.58,48.52,-63.52,53.73,7.61,36.27,18.78,78.41,-22.1,7.9,-46.9,-23.5,0.3,-46.9
2003-10-29T16:21:00,60,VIC,236.58,48.52,-63.52,53.73,7.63,36.27,18.78,78.28,-27.3,13.9,-43.9,-30.3,4.3,-43.9
2003-10-29T16:22:00,60,VIC,236.58,48.52,-63.52,53.73,7.64,36.27,18.78,78.14,-19.8,4.0,-39.9,-20.0,-2.6,-39.9
2003-10-29T16:23:00,60,VIC,236.58,48.52,-63.52,53.73,7.66,36.27,18.78,78.01,-20.6,4.3,-40.9,-20.9,-2.6,-40.9
2003-10-29T16:24:00,60,VIC,236.58,48.52,-63.52,53.73,7.67,36.27,18.78,77.88,-42.2,-10.6,-44.9,-36.6,-23.6,-44.9
2003-10-29T16:25:00,60,VIC,236.58,48.52,-63.52,53.73,7.69,36.27,18.78,77.75,-37.7,-51.1,-40.9,-19.3,-60.5,-40.9
2003-10-29T16:26:00,60,VIC,236.58,48.52,-63.52,53.73,7.71,36.27,18.78,77.61,-23.3,-59.1,-46.9,-3.1,-63.4,-46.9
2003-10-29T16:27:00,60,VIC,236.58,48.52,-63.52,53.73,7.72,36.27,18.78,77.48,-26.6,-56.9,-48.8,-6.9,-62.4,-48.8
2003-10-29T16:28:00,60,VIC,236.58,48.52,-63.52,53.73,7.74,36.27,18.78,77.35,-44.1,-49.9,-55.8,-25.7,-61.5,-55.8
2003-10-29T16:29:00,60,VIC,236.58,48.52,-63.52,53.73,7.75,36.27,18.78,77.22,-21.5,-55.4,-52.8,-2.5,-59.4,-52.8
2003-10-29T16:30:00,60,VIC,236.58,48.52,-63.52,53.73,7.77,36.27,18.78,77.09,-65.1,-3.8,-72.8,-60.4,-24.5,-72.8
2003-10-29T16:31:00,60,VIC,236.58,48.52,-63.52,53.73,7.78,36.27,18.78,76.96,-71.7,-68.0,-58.8,-46.0,-87.4,-58.8
2003-10-29T16:32:00,60,VIC,236.58,48.52,-63.52,53.73,7.80,36.27,18.78,76.83,-81.9,-80.3,-65.8,-51.7,-102.4,-65.8
2003-10-29T16:33:00,60,VIC,236.58,48.52,-63.52,53.73,7.82,36.27,18.78,76.71,-69.4,-87.7,-66.7,-37.5,-105.3,-66.7
2003-10-29T16:34:00,60,VIC,236.58,48.52,-63.52,53.73,7.83,36.27,18.78,76.58,-99.2,-73.4,-80.7,-70.3,-101.4,-80.7
2003-10-29T16:35:00,60,VIC,236.58,48.52,-63.52,53.73,7.85,36.27,18.78,76.45,-80.3,-71.3,-77.7,-53.1,-93.3,-77.7
2003-10-29T16:36:00,60,VIC,236.58,48.52,-63.52,53.73,7.86,36.27,18.78,76.32,-90.2,-70.0,-80.7,-62.9,-95.3,-80.7
2003-10-29T16:37:00,60,VIC,236.58,48.52,-63.52,53.73,7.88,36.27,18.78,76.19,-91.9,-56.7,-90.7,-68.7,-83.3,-90.7
2003-10-29T16:38:00,60,VIC,236.58,48.52,-63.52,53.73,7.89,36.27,18.78,76.07,-90.0,-29.9,-88.6,-75.6,-57.3,-88.6
2003-10-29T16:39:00,60,VIC,236.58,48.52,-63.52,53.73,7.91,36.27,18.78,75.94,-104.3,-38.8,-90.6,-86.3,-70.3,-90.6
2003-10-29T16:40:00,60,VIC,236.58,48.52,-63.52,53.73,7.92,36.27,18.78,75.81,-113.3,-31.5,-98.6,-97.1,-66.3,-98.6
2003-10-29T16:41:00,60,VIC,236.58,48.52,-63.52,53.73,7.94,36.27,18.78,75.69,-109.5,-8.4,-99.6,-100.9,-43.2,-99.6
2003-10-29T16:42:00,60,VIC,236.58,48.52,-63.52,53.73,7.96,36.27,18.78,75.56,-101.3,-3.8,-93.5,-94.7,-36.2,-93.5
2003-10-29T16:43:00,60,VIC,236.58,48.52,-63.52,53.73,7.97,36.27,18.78,75.44,-114.4,-8.8,-94.5,-105.5,-45.2,-94.5
2003-10-29T16:44:00,60,VIC,236.58,48.52,-63.52,53.73,7.99,36.27,18.78,75.31,-114.8,1.9,-97.5,-109.3,-35.1,-97.5
2003-10-29T16:45:00,60,VIC,236.58,48.52,-63.52,53.73,8.00,36.27,18.78,75.19,-125.6,-2.8,-99.5,-118.0,-43.1,-99.5
2003-10-29T16:46:00,60,VIC,236.58,48.52,-63.52,53.73,8.02,36.27,18.78,75.07,-133.0,-3.5,-102.5,-124.8,-46.1,-102.5
2003-10-29T16:47:00,60,VIC,236.58,48.52,-63.52,53.73,8.03,36.27,18.78,74.94,-131.8,-7.0,-100.4,-122.5,-49.0,-100.4
2003-10-29T16:48:00,60,VIC,236.58,48.52,-63.52,53.73,8.05,36.27,18.78,74.82,-127.7,4.4,-100.4,-122.3,-37.0,-100.4
2003-10-29T16:49:00,60,VIC,236.58,48.52,-63.52,53.73,8.07,36.27,18.78,74.70,-141.3,48.0,-111.4,-149.2,-0.0,-111.4
2003-10-29T16:50:00,60,VIC,236.58,48.52,-63.52,53.73,8.08,36.27,18.78,74.58,-168.2,80.3,-118.4,-185.1,21.9,-118.4
2003-10-29T16:51:00,60,VIC,236.58,48.52,-63.52,53.73,8.10,36.27,18.78,74.46,-168.0,32.9,-104.3,-169.7,-23.0,-104.3
2003-10-29T16:52:00,60,VIC,236.58,48.52,-63.52,53.73,8.11,36.27,18.78,74.33,-173.1,48.3,-111.3,-179.5,-10.0,-111.3
2003-10-29T16:53:00,60,VIC,236.58,48.52,-63.52,53.73,8.13,36.27,18.78,74.21,-226.8,95.0,-131.3,-245.3,16.9,-131.3
2003-10-29T16:54:00,60,VIC,236.58,48.52,-63.52,53.73,8.14,36.27,18.78,74.09,-263.4,54.6,-126.2,-267.0,-33.1,-126.2
2003-10-29T16:55:00,60,VIC,236.58,48.52,-63.52,53.73,8.16,36.27,18.78,73.97,-255.4,-10.3,-115.2,-238.5,-92.0,-115.2
2003-10-29T16:56:00,60,VIC,236.58,48.52,-63.52,53.73,8.18,36.27,18.78,73.85,-272.9,-6.5,-127.2,-256.3,-94.0,-127.2
2003-10-29T16:57:00,60,VIC,236.58,48.52,-63.52,53.73,8.19,36.27,18.78,73.74,-257.2,-1.2,-127.2,-243.1,-83.9,-127.2
2003-10-29T16:58:00,60,VIC,236.58,48.52,-63.52,53.73,8.21,36.27,18.78,73.62,-239.2,17.1,-130.1,-231.9,-60.8,-130.1
2003-10-29T16:59:00,60,VIC,236.58,48.52,-63.52,53.73,8.22,36.27,18.78,73.50,-259.3,82.0,-143.1,-271.9,-5.9,-143.1
2003-10-29T17:00:00,60,VIC,236.58,48.52,-63.52,53.73,8.24,36.27,18.78,73.38,-257.2,75.0,-138.1,-267.6,-11.8,-138.1
2003-10-29T17:01:00,60,VIC,236.58,48.52,-63.52,53.73,8.26,36.27,18.78,73.26,-234.8,84.4,-134.0,-249.5,4.3,-134.0
2003-10-29T17:02:00,60,VIC,236.58,48.52,-63.52,53.73,8.27,36.27,18.78,73.15,-237.3,126.5,-142.0,-265.3,43.3,-142.0
2003-10-29T17:03:00,60,VIC,236.58,48.52,-63.52,53.73,8.29,36.27,18.78,73.03,-283.2,133.5,-142.0,-311.1,35.3,-142.0
2003-10-29T17:04:00,60,VIC,236.58,48.52,-63.52,53.73,8.30,36.27,18.78,72.92,-259.7,86.6,-130.9,-273.8,-1.6,-130.9
2003-10-29T17:05:00,60,VIC,236.58,48.52,-63.52,53.73,8.32,36.27,18.78,72.80,-243.8,126.7,-136.9,-271.7,41.5,-136.9
2003-10-29T17:06:00,60,VIC,236.58,48.52,-63.52,53.73,8.33,36.27,18.78,72.69,-256.8,153.3,-138.9,-292.5,62.5,-138.9
2003-10-29T17:07:00,60,VIC,236.58,48.52,-63.52,53.73,8.35,36.27,18.78,72.57,-257.9,143.2,-130.8,-290.2,52.6,-130.8
2003-10-29T17:08:00,60,VIC,236.58,48.52,-63.52,53.73,8.37,36.27,18.78,72.46,-218.1,122.5,-117.8,-246.0,45.8,-117.8
2003-10-29T17:09:00,60,VIC,236.58,48.52,-63.52,53.73,8.38,36.27,18.78,72.34,-215.9,147.2,-119.8,-251.8,69.8,-119.8
2003-10-29T17:10:00,60,VIC,236.58,48.52,-63.52,53.73,8.40,36.27,18.78,72.23,-238.2,140.0,-117.7,-270.5,55.8,-117.7
2003-10-29T17:11:00,60,VIC,236.58,48.52,-63.52,53.73,8.41,36.27,18.78,72.12,-226.3,102.3,-108.7,-247.2,24.0,-108.7
2003-10-29T17:12:00,60,VIC,236.58,48.52,-63.52,53.73,8.43,36.27,18.78,72.01,-192.0,78.1,-98.6,-206.9,12.2,-98.6
2003-10-29T17:13:00,60,VIC,236.58,48.52,-63.52,53.73,8.44,36.27,18.78,71.90,-180.7,86.0,-98.6,-198.7,23.3,-98.6
2003-10-29T17:14:00,60,VIC,236.58,48.52,-63.52,53.73,8.46,36.27,18.78,71.79,-173.8,80.6,-94.6,-190.5,20.4,-94.6
2003-10-29T17:15:00,60,VIC,236.58,48.52,-63.52,53.73,8.48,36.27,18.78,71.67,-148.4,23.6,-75.5,-148.1,-25.4,-75.5
2003-10-29T17:16:00,60,VIC,236.58,48.52,-63.52,53.73,8.49,36.27,18.78,71.56,-137.7,32.7,-85.5,-140.9,-13.3,-85.5
2003-10-29T17:17:00,60,VIC,236.58,48.52,-63.52,53.73,8.51,36.27,18.78,71.46,-113.4,54.2,-82.5,-124.8,14.8,-82.5
2003-10-29T17:18:00,60,VIC,236.58,48.52,-63.52,53.73,8.52,36.27,18.78,71.35,-115.1,42.2,-79.4,-122.5,2.9,-79.4
2003-10-29T17:19:00,60,VIC,236.58,48.52,-63.52,53.73,8.54,36.27,18.78,71.24,-87.8,-2.8,-63.4,-82.2,-30.9,-63.4
2003-10-29T17:20:00,60,VIC,236.58,48.52,-63.52,53.73,8.56,36.27,18.78,71.13,-69.5,3.8,-67.3,-67.0,-18.8,-67.3
2003-10-29T17:21:00,60,VIC,236.58,48.52,-63.52,53.73,8.57,36.27,18.78,71.02,-71.7,24.7,-71.3,-75.8,0.3,-71.3
2003-10-29T17:22:00,60,VIC,236.58,48.52,-63.52,53.73,8.59,36.27,18.78,70.92,-71.8,33.2,-72.2,-78.6,8.3,-72.2
2003-10-29T17:23:00,60,VIC,236.58,48.52,-63.52,53.73,8.60,36.27,18.78,70.81,-80.7,43.7,-72.2,-90.4,15.4,-72.2
2003-10-29T17:24:00,60,VIC,236.58,48.52,-63.52,53.73,8.62,36.27,18.78,70.70,-76.0,31.6,-66.2,-82.2,5.5,-66.2
2003-10-29T17:25:00,60,VIC,236.58,48.52,-63.52,53.73,8.63,36.27,18.78,70.60,-69.1,32.6,-64.1,-76.0,8.6,-64.1
2003-10-29T17:26:00,60,VIC,236.58,48.52,-63.52,53.73,8.65,36.27,18.78,70.49,-80.3,20.6,-62.1,-82.7,-6.3,-62.1
2003-10-29T17:27:00,60,VIC,236.58,48.52,-63.52,53.73,8.67,36.27,18.78,70.39,-65.3,-4.4,-55.0,-60.4,-25.2,-55.0
2003-10-29T17:28:00,60,VIC,236.58,48.52,-63.52,53.73,8.68,36.27,18.78,70.28,-73.6,4.8,-61.0,-71.2,-19.1,-61.0
2003-10-29T17:29:00,60,VIC,236.58,48.52,-63.52,53.73,8.70,36.27,18.78,70.18,-71.2,-7.5,-56.9,-65.0,-30.0,-56.9
2003-10-29T17:30:00,60,VIC,236.58,48.52,-63.52,53.73,8.71,36.27,18.78,70.08,-61.5,-23.3,-52.9,-50.7,-41.9,-52.9
2003-10-29T17:31:00,60,VIC,236.58,48.52,-63.52,53.73,8.73,36.27,18.78,69.98,-44.1,-13.3,-52.8,-37.5,-26.8,-52.8
2003-10-29T17:32:00,60,VIC,236.58,48.52,-63.52,53.73,8.75,36.27,18.78,69.87,-54.3,15.6,-59.8,-56.4,-2.7,-59.8
2003-10-29T17:33:00,60,VIC,236.58,48.52,-63.52,53.73,8.76,36.27,18.78,69.77,-64.8,5.5,-55.7,-63.1,-15.6,-55.7
2003-10-29T17:34:00,60,VIC,236.58,48.52,-63.52,53.73,8.78,36.27,18.78,69.67,-51.3,-8.4,-49.7,-45.9,-24.5,-49.7
2003-10-29T17:35:00,60,VIC,236.58,48.52,-63.52,53.73,8.79,36.27,18.78,69.57,-59.6,10.3,-55.6,-59.7,-9.4,-55.6
2003-10-29T17:36:00,60,VIC,236.58,48.52,-63.52,53.73,8.81,36.27,18.78,69.47,-70.1,12.9,-57.6,-70.5,-10.4,-57.6
2003-10-29T17:37:00,60,VIC,236.58,48.52,-63.52,53.73,8.82,36.27,18.78,69.37,-82.5,3.4,-57.5,-79.2,-23.3,-57.5
2003-10-29T17:38:00,60,VIC,236.58,48.52,-63.52,53.73,8.84,36.27,18.78,69.28,-82.4,-15.5,-53.4,-73.0,-41.2,-53.4
2003-10-29T17:39:00,60,VIC,236.58,48.52,-63.52,53.73,8.86,36.27,18.78,69.18,-70.4,-2.6,-57.4,-65.8,-25.1,-57.4
2003-10-29T17:40:00,60,VIC,236.58,48.52,-63.52,53.73,8.87,36.27,18.78,69.08,-69.7,49.0,-66.3,-81.8,24.0,-66.3
2003-10-29T17:41:00,60,VIC,236.58,48.52,-63.52,53.73,8.89,36.27,18.78,68.98,-115.0,64.4,-73.3,-129.6,23.9,-73.3
2003-10-29T17:42:00,60,VIC,236.58,48.52,-63.52,53.73,8.90,36.27,18.78,68.89,-107.9,18.8,-61.2,-108.2,-16.9,-61.2
2003-10-29T17:43:00,60,VIC,236.58,48.52,-63.52,53.73,8.92,36.27,18.78,68.79,-102.0,13.8,-62.2,-101.0,-19.8,-62.2
2003-10-29T17:44:00,60,VIC,236.58,48.52,-63.52,53.73,8.94,36.27,18.78,68.70,-84.4,9.0,-60.1,-82.8,-18.6,-60.1
2003-10-29T17:45:00,60,VIC,236.58,48.52,-63.52,53.73,8.95,36.27,18.78,68.60,-108.7,39.5,-69.0,-115.6,2.4,-69.0
2003-10-29T17:46:00,60,VIC,236.58,48.52,-63.52,53.73,8.97,36.27,18.78,68.51,-143.7,7.1,-70.0,-138.3,-39.6,-70.0
2003-10-29T17:47:00,60,VIC,236.58,48.52,-63.52,53.73,8.98,36.27,18.78,68.41,-96.1,-18.3,-61.9,-85.1,-48.3,-61.9
2003-10-29T17:48:00,60,VIC,236.58,48.52,-63.52,53.73,9.00,36.27,18.78,68.32,-138.4,49.8,-81.9,-147.0,2.6,-81.9
2003-10-29T17:49:00,60,VIC,236.58,48.52,-63.52,53.73,9.02,36.27,18.78,68.23,-197.7,-1.8,-83.8,-186.6,-65.4,-83.8
2003-10-29T17:50:00,60,VIC,236.58,48.52,-63.52,53.73,9.03,36.27,18.78,68.14,-155.8,-28.5,-73.7,-138.4,-77.1,-73.7
2003-10-29T17:51:00,60,VIC,236.58,48.52,-63.52,53.73,9.05,36.27,18.78,68.05,-203.8,47.9,-101.7,-208.4,-20.2,-101.7
2003-10-29T17:52:00,60,VIC,236.58,48.52,-63.52,53.73,9.06,36.27,18.78,67.96,-252.3,28.5,-104.6,-248.0,-54.2,-104.6
2003-10-29T17:53:00,60,VIC,236.58,48.52,-63.52,53.73,9.08,36.27,18.78,67.87,-268.2,27.7,-109.5,-262.8,-60.1,-109.5
2003-10-29T17:54:00,60,VIC,236.58,48.52,-63.52,53.73,9.10,36.27,18.78,67.78,-296.4,31.0,-116.5,-290.6,-66.1,-116.5
2003-10-29T17:55:00,60,VIC,236.58,48.52,-63.52,53.73,9.11,36.27,18.78,67.69,-300.3,15.5,-113.4,-289.4,-82.0,-113.4
2003-10-29T17:56:00,60,VIC,236.58,48.52,-63.52,53.73,9.13,36.27,18.78,67.60,-303.9,32.7,-118.4,-298.2,-66.9,-118.4
2003-10-29T17:57:00,60,VIC,236.58,48.52,-63.52,53.73,9.14,36.27,18.78,67.51,-309.3,31.5,-118.3,-303.0,-69.7,-118.3
2003-10-29T17:58:00,60,VIC,236.58,48.52,-63.52,53.73,9.16,36.27,18.78,67.43,-297.7,21.4,-112.2,-288.8,-75.6,-112.2
2003-10-29T17:59:00,60,VIC,236.58,48.52,-63.52,53.73,9.18,36.27,18.78,67.34,-250.3,52.0,-111.2,-253.7,-31.3,-111.2
2003-10-29T18:00:00,60,VIC,236.58,48.52,-63.52,53.73,9.19,36.27,18.78,67.25,-274.6,88.8,-117.1,-288.6,-4.3,-117.1
2003-10-29T18:01:00,60,VIC,236.58,48.52,-63.52,53.73,9.21,36.27,18.78,67.17,-277.5,4.5,-97.0,-264.2,-85.1,-97.0
2003-10-29T18:02:00,60,VIC,236.58,48.52,-63.52,53.73,9.22,36.27,18.78,67.08,-251.2,25.4,-108.0,-246.0,-56.9,-108.0
2003-10-29T18:03:00,60,VIC,236.58,48.52,-63.52,53.73,9.24,36.27,18.78,67.00,-269.1,22.0,-106.9,-261.8,-65.8,-106.9
2003-10-29T18:04:00,60,VIC,236.58,48.52,-63.52,53.73,9.26,36.27,18.78,66.92,-217.4,-19.5,-90.8,-199.6,-88.4,-90.8
2003-10-29T18:05:00,60,VIC,236.58,48.52,-63.52,53.73,9.27,36.27,18.78,66.83,-209.1,32.8,-102.8,-208.5,-36.3,-102.8
2003-10-29T18:06:00,60,VIC,236.58,48.52,-63.52,53.73,9.29,36.27,18.78,66.75,-258.2,49.4,-115.7,-260.3,-36.3,-115.7
2003-10-29T18:07:00,60,VIC,236.58,48.52,-63.52,53.73,9.30,36.27,18.78,66.67,-252.2,-55.8,-89.6,-220.8,-134.0,-89.6
2003-10-29T18:08:00,60,VIC,236.58,48.52,-63.52,53.73,9.32,36.27,18.78,66.59,-209.3,-63.7,-89.6,-177.7,-127.7,-89.6
2003-10-29T18:09:00,60,VIC,236.58,48.52,-63.52,53.73,9.34,36.27,18.78,66.51,-213.8,-55.7,-92.5,-184.5,-121.6,-92.5
2003-10-29T18:10:00,60,VIC,236.58,48.52,-63.52,53.73,9.35,36.27,18.78,66.43,-217.7,-68.0,-92.4,-184.3,-134.4,-92.4
2003-10-29T18:11:00,60,VIC,236.58,48.52,-63.52,53.73,9.37,36.27,18.78,66.35,-185.3,-97.7,-83.4,-144.0,-152.1,-83.4
2003-10-29T18:12:00,60,VIC,236.58,48.52,-63.52,53.73,9.39,36.27,18.78,66.27,-155.4,-93.9,-78.3,-116.9,-138.9,-78.3
2003-10-29T18:13:00,60,VIC,236.58,48.52,-63.52,53.73,9.40,36.27,18.78,66.20,-111.2,-104.3,-70.2,-71.7,-134.6,-70.2
2003-10-29T18:14:00,60,VIC,236.58,48.52,-63.52,53.73,9.42,36.27,18.78,66.12,-123.6,-88.4,-76.2,-88.5,-123.5,-76.2
2003-10-29T18:15:00,60,VIC,236.58,48.52,-63.52,53.73,9.43,36.27,18.78,66.04,-112.3,-108.9,-71.1,-71.3,-139.2,-71.1
2003-10-29T18:16:00,60,VIC,236.58,48.52,-63.52,53.73,9.45,36.27,18.78,65.97,-85.5,-114.5,-68.0,-44.1,-136.0,-68.0
2003-10-29T18:17:00,60,VIC,236.58,48.52,-63.52,53.73,9.47,36.27,18.78,65.89,-60.2,-68.0,-77.0,-35.1,-83.8,-77.0
2003-10-29T18:18:00,60,VIC,236.58,48.52,-63.52,53.73,9.48,36.27,18.78,65.82,-167.9,0.1,-110.9,-159.0,-54.0,-110.9
2003-10-29T18:19:00,60,VIC,236.58,48.52,-63.52,53.73,9.50,36.27,18.78,65.75,-187.2,-92.4,-89.8,-147.5,-147.7,-89.8
2003-10-29T18:20:00,60,VIC,236.58,48.52,-63.52,53.73,9.51,36.27,18.78,65.67,-130.2,-130.4,-73.8,-81.3,-165.4,-73.8
2003-10-29T18:21:00,60,VIC,236.58,48.52,-63.52,53.73,9.53,36.27,18.78,65.60,-154.4,-68.2,-95.7,-124.3,-114.3,-95.7
2003-10-29T18:22:00,60,VIC,236.58,48.52,-63.52,53.73,9.55,36.27,18.78,65.53,-171.5,-50.6,-96.6,-146.1,-103.2,-96.6
2003-10-29T18:23:00,60,VIC,236.58,48.52,-63.52,53.73,9.56,36.27,18.78,65.46,-190.9,-49.2,-99.6,-164.9,-108.0,-99.6
2003-10-29T18:24:00,60,VIC,236.58,48.52,-63.52,53.73,9.58,36.27,18.78,65.39,-206.4,-26.9,-106.5,-186.8,-91.9,-106.5
2003-10-29T18:25:00,60,VIC,236.58,48.52,-63.52,53.73,9.59,36.27,18.78,65.32,-234.9,0.8,-115.4,-222.7,-74.8,-115.4
2003-10-29T18:26:00,60,VIC,236.58,48.52,-63.52,53.73,9.61,36.27,18.78,65.25,-257.4,18.1,-119.3,-249.5,-65.7,-119.3
2003-10-29T18:27:00,60,VIC,236.58,48.52,-63.52,53.73,9.63,36.27,18.78,65.18,-262.1,34.7,-119.3,-259.4,-51.5,-119.3
2003-10-29T18:28:00,60,VIC,236.58,48.52,-63.52,53.73,9.64,36.27,18.78,65.11,-269.4,59.5,-121.2,-274.2,-30.4,-121.2
2003-10-29T18:29:00,60,VIC,236.58,48.52,-63.52,53.73,9.66,36.27,18.78,65.05,-289.0,94.8,-127.1,-304.1,-3.2,-127.1
2003-10-29T18:30:00,60,VIC,236.58,48.52,-63.52,53.73,9.68,36.27,18.78,64.98,-298.6,94.1,-123.1,-313.0,-7.1,-123.1
2003-10-29T18:31:00,60,VIC,236.58,48.52,-63.52,53.73,9.69,36.27,18.78,64.91,-301.8,102.7,-120.0,-318.8,0.1,-120.0
2003-10-29T18:32:00,60,VIC,236.58,48.52,-63.52,53.73,9.71,36.27,18.78,64.85,-298.1,103.8,-113.9,-315.6,2.4,-113.9
2003-10-29T18:33:00,60,VIC,236.58,48.52,-63.52,53.73,9.72,36.27,18.78,64.78,-294.3,114.4,-111.8,-315.5,13.6,-111.8
2003-10-29T18:34:00,60,VIC,236.58,48.52,-63.52,53.73,9.74,36.27,18.78,64.72,-296.2,126.9,-107.8,-321.3,24.8,-107.8
2003-10-29T18:35:00,60,VIC,236.58,48.52,-63.52,53.73,9.76,36.27,18.78,64.66,-320.9,147.1,-112.7,-351.2,35.9,-112.7
2003-10-29T18:36:00,60,VIC,236.58,48.52,-63.52,53.73,9.77,36.27,18.78,64.60,-351.9,154.6,-116.6,-383.0,33.1,-116.6
2003-10-29T18:37:00,60,VIC,236.58,48.52,-63.52,53.73,9.79,36.27,18.78,64.53,-362.7,156.4,-114.5,-393.8,31.3,-114.5
2003-10-29T18:38:00,60,VIC,236.58,48.52,-63.52,53.73,9.80,36.27,18.78,64.47,-379.5,174.9,-118.5,-415.6,43.5,-118.5
2003-10-29T18:39:00,60,VIC,236.58,48.52,-63.52,53.73,9.82,36.27,18.78,64.41,-392.5,182.7,-117.4,-430.4,46.7,-117.4
2003-10-29T18:40:00,60,VIC,236.58,48.52,-63.52,53.73,9.84,36.27,18.78,64.35,-398.8,204.1,-116.3,-443.3,64.9,-116.3
2003-10-29T18:41:00,60,VIC,236.58,48.52,-63.52,53.73,9.85,36.27,18.78,64.30,-390.4,194.1,-106.2,-432.1,58.1,-106.2
2003-10-29T18:42:00,60,VIC,236.58,48.52,-63.52,53.73,9.87,36.27,18.78,64.24,-386.6,198.4,-102.1,-429.9,63.4,-102.1
2003-10-29T18:43:00,60,VIC,236.58,48.52,-63.52,53.73,9.89,36.27,18.78,64.18,-395.3,187.9,-98.1,-434.7,50.6,-98.1
2003-10-29T18:44:00,60,VIC,236.58,48.52,-63.52,53.73,9.90,36.27,18.78,64.12,-401.4,153.3,-89.0,-429.4,15.9,-89.0
2003-10-29T18:45:00,60,VIC,236.58,48.52,-63.52,53.73,9.92,36.27,18.78,64.07,-406.0,129.8,-92.9,-426.1,-7.8,-92.9
2003-10-29T18:46:00,60,VIC,236.58,48.52,-63.52,53.73,9.93,36.27,18.78,64.01,-420.0,131.6,-101.8,-440.0,-10.6,-101.8
2003-10-29T18:47:00,60,VIC,236.58,48.52,-63.52,53.73,9.95,36.27,18.78,63.96,-421.6,126.1,-97.8,-439.8,-16.3,-97.8
2003-10-29T18:48:00,60,VIC,236.58,48.52,-63.52,53.73,9.97,36.27,18.78,63.91,-416.3,138.3,-91.7,-438.6,-3.1,-91.7
2003-10-29T18:49:00,60,VIC,236.58,48.52,-63.52,53.73,9.98,36.27,18.78,63.85,-412.2,146.7,-85.6,-437.5,6.2,-85.6
2003-10-29T18:50:00,60,VIC,236.58,48.52,-63.52,53.73,10.00,36.27,18.78,63.80,-409.4,154.5,-82.5,-437.3,14.5,-82.5
2003-10-29T18:51:00,60,VIC,236.58,48.52,-63.52,53.73,10.02,36.27,18.78,63.75,-414.8,172.4,-81.4,-448.2,29.7,-81.4
2003-10-29T18:52:00,60,VIC,236.58,48.52,-63.52,53.73,10.03,36.27,18.78,63.70,-419.9,191.3,-77.3,-459.1,45.9,-77.3
2003-10-29T18:53:00,60,VIC,236.58,48.52,-63.52,53.73,10.05,36.27,18.78,63.65,-416.7,206.3,-72.3,-461.0,61.2,-72.3
2003-10-29T18:54:00,60,VIC,236.58,48.52,-63.52,53.73,10.06,36.27,18.78,63.60,-417.4,235.3,-70.2,-470.9,88.4,-70.2
2003-10-29T18:55:00,60,VIC,236.58,48.52,-63.52,53.73,10.08,36.27,18.78,63.55,-448.2,224.8,-69.1,-496.7,68.6,-69.1
2003-10-29T18:56:00,60,VIC,236.58,48.52,-63.52,53.73,10.10,36.27,18.78,63.50,-490.4,208.7,-70.0,-531.5,39.8,-70.0
