Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2003-10-29T06:52:00,60,EWA,202,21.32,-90.01,21.37,20.48,68.63,10.03,130.92,89.3,58.4,11.7,77.8,73,11.7
2003-10-29T06:52:00,60,EYR,172.4,-43.4,-103.47,-50.06,19.58,140.06,23.33,87.58,285.6,-261.5,51.6,365.8,-127.1,51.6
2003-10-29T06:52:00,60,FCC,265.91,58.76,-27.24,68.75,0.67,21.25,-1.41,133.55,-1582,-812.2,536.3,-1601.4,-773.1,536.3
2003-10-29T06:52:00,60,FHB,310.32,62,38.89,67.62,5.07,22.38,-30.14,116.74,-591.45,-478.9,NaN,NaN,NaN,NaN
2003-10-29T06:52:00,60,FIT,279.05,28.07,-7.69,39.31,1.97,50.69,-5.31,151.58,399.1,-145.6,75.9,383.9,-181.9,75.9
2003-10-29T06:52:00,60,FMC,248.79,56.66,-51.71,64.36,23.03,25.64,17.48,136.56,-962.4,127.2,-1341.7,-956.2,-167.6,-1341.7
2003-10-29T06:52:00,60,FRD,282.63,38.2,-1.83,48.85,2.36,41.15,-10.3,143.8,325.9,-139.7,-24.7,295.7,-195.7,-24.7
2003-10-29T06:52:00,60,FRN,240.28,37.09,-56.15,42.98,22.74,47.02,14.43,153.69,267,3.5,19.3,257.7,69.9,19.3
2003-10-29T06:52:00,60,FSP,238.77,61.76,-66.72,67.38,22.03,22.62,25.19,130.51,-1844.4,845.9,81.6,-2029,-19.5,81.6
2003-10-29T06:52:00,60,FUR,11.28,48.17,86.74,43.52,8.26,46.48,1.34,82.17,-570.9,-107.5,11.8,-568.2,-120.9,11.8
2003-10-29T06:52:00,60,FYU,214.78,66.56,-94.43,67.33,20.19,22.67,25.43,121.06,-1251.4,1752.8,-846.8,-1882.9,1045.5,-846.8
2003-10-29T06:52:00,60,GAK,214.87,62.39,-91.43,63.14,20.39,26.86,23.43,124.01,-776.3,1173.5,-438.8,-1178.9,767.9,-438.8
2003-10-29T06:52:00,60,GDH,306.47,69.25,39.4,75.45,5.11,14.55,-39.6,114.87,205.6,-764.1,178.6,-328.6,-719.8,178.6
2003-10-29T06:52:00,60,GIM,265.36,56.38,-27.68,66.44,0.64,23.56,0.41,135.91,-1728.1,-401.6,13.7,-1725.2,-413.9,13.7
2003-10-29T06:52:00,60,GLN,262.88,49.65,-30.45,59.66,0.45,30.34,4.6,142.78,15.7,-125.3,-516.5,25.7,-123.6,-516.5
2003-10-29T06:52:00,60,GUA,144.87,13.59,-144.04,6.17,16.88,83.83,1.46,76.16,-57.1,36.4,-0.3,-58,34.9,-0.3
2003-10-29T06:52:00,60,GZH,113.34,23.09,-174.75,16.44,14.83,73.56,-2.12,53.76,-126.8,76.7,-21.6,-123.9,81.4,-21.6
2003-10-29T06:52:00,60,HAD,355.52,50.98,74.53,47.66,7.45,42.34,-4.26,92.62,-560.8,-438.5,-145,-591.8,-395.6,-145
2003-10-29T06:52:00,60,HAN,26.6,62.25,104.39,58.68,9.44,31.32,8.14,83.76,-607.3,356.1,556,-651.7,266.5,556
2003-10-29T06:52:00,60,HBK,27.71,-25.88,95.28,-35.96,8.83,125.96,-17.15,44.18,-261,37.5,-31.4,-238.3,112.9,-31.4
2003-10-29T06:52:00,60,HER,19.23,-34.43,82.83,-42.28,8,132.28,-24.64,52.74,-234.1,126.9,-80.6,-159.8,213,-80.6
2003-10-29T06:52:00,60,HLP,18.82,54.61,95,50.77,8.81,39.23,3.78,81.82,-817.2,132.6,-212.8,-824.2,78.4,-212.8
2003-10-29T06:52:00,60,HON,202,21.32,-90.01,21.37,20.48,68.63,10.03,130.92,91.5,62,13.3,79.3,77,13.3
2003-10-29T06:52:00,60,HOR,15.6,77,108.98,74.17,9.75,15.83,4.23,96.12,-88.8,248.3,580.1,-106.9,241.1,580.1
2003-10-29T06:52:00,60,HRB,18.19,47.86,92.68,43.15,8.66,46.85,3.03,78.13,-719.3,160,23.5,-726.7,121.8,23.5
2003-10-29T06:52:00,60,HRN,15.6,77,108.98,74.17,9.75,15.83,4.23,96.12,-128.7,136.3,570.2,-138.5,126.4,570.2
2003-10-29T06:52:00,60,HTY,139.8,33.12,-148.49,26.17,16.58,63.83,-6.04,78.8,-118.7,63.6,-42.8,-111.3,75.7,-42.8
2003-10-29T06:52:00,60,HUA,284.67,-12.05,-3.57,0.4,2.24,89.6,-0.92,139.57,81.3,-74.2,3.3,80.1,-75.5,3.3
2003-10-29T06:52:00,60,IQA,291.48,63.75,14.85,72.54,3.47,17.46,-34.09,122.92,-649.3,-3945.6,1027.5,-2749.3,-2903.5,1027.5
2003-10-29T06:52:00,60,IRT,104.45,52.17,177.49,47.48,14.31,42.52,-2.82,70.93,-151.5,273.7,18,-137.9,280.8,18
2003-10-29T06:52:00,60,ISK,29.06,41.07,101.53,35.59,9.25,54.41,4.14,67.84,-472.2,236.8,135.4,-488.1,202.1,135.4
2003-10-29T06:52:00,60,ISL,265.34,53.86,-27.34,64.02,0.66,25.98,1.23,138.31,-1276.5,-303.3,-620.3,-1269.7,-330.6,-620.3
2003-10-29T06:52:00,60,IVA,27.29,68.56,108.38,65.14,9.71,24.86,10.45,88.05,261.1,338.5,399.9,195.4,380.3,399.9
2003-10-29T06:52:00,60,JAN,351.3,70.9,82.94,70.24,8.01,19.76,-12.65,99.88,-244.7,-516.1,552.1,-351.8,-449.9,552.1
2003-10-29T06:52:00,60,KAG,130.72,31.48,-157.16,24.8,16,65.2,-6.06,71.21,-97.6,42.5,-32,-92.5,52.6,-32
2003-10-29T06:52:00,60,KAK,140.18,36.23,-148.04,29.35,16.61,60.65,-7.09,80.36,-109.2,68.2,-57.3,-99.9,81.1,-57.3
2003-10-29T06:52:00,60,KAT,117.62,-33.68,-171.03,-46.09,15.08,136.09,-1.71,45.28,97.6,21.8,-38.4,98.2,18.8,-38.4
2003-10-29T06:52:00,60,KAV,216.35,70.14,-96.53,71.15,20.05,18.85,28.19,118.84,-1029.6,2051.4,355,-1876.5,1321.7,355
2003-10-29T06:52:00,60,KDU,132.47,-12.69,-155.21,-21.81,16.13,111.81,3.78,57.86,-48.1,43.3,1.2,-50.9,40.1,1.2
2003-10-29T06:52:00,60,KEV,27.01,69.76,109.02,66.37,9.75,23.63,10.68,88.98,120.3,463.2,241.6,32.4,477.5,241.6
2003-10-29T06:52:00,60,KIL,20.77,69.06,103.59,65.94,9.39,24.06,6.84,90.12,111.4,393,373,63.8,403.4,373
2003-10-29T06:52:00,60,KIR,20.42,67.84,102.43,64.7,9.31,25.3,6.41,89.44,82.2,321.3,459.5,45.8,328.4,459.5
2003-10-29T06:52:00,60,KNY,130.88,31.42,-157,24.73,16.01,65.27,-6.05,71.3,-133.1,69.5,-43.7,-125.1,83.2,-43.7
2003-10-29T06:52:00,60,KOU,307.27,5.21,23.53,9.45,4.05,80.55,-17.78,125.88,139.3,-108.3,37.2,99.5,-145.6,37.2
2003-10-29T06:52:00,60,KTN,137.71,75.94,-158.19,70.4,15.94,19.6,-15.78,97.06,-1146.6,-855.7,581.9,-1336.1,-511.6,581.9
2003-10-29T06:52:00,60,KUV,302.82,74.57,42.42,80.91,5.31,9.09,-48.73,112.9,22.7,-874.8,-576.3,-642.5,-594.1,-576.3
2003-10-29T06:52:00,60,LEM,147.5,-42.3,-133.21,-53.23,17.6,143.23,14.68,69.7,-42.7,98.5,14,-66.3,84.5,14
2003-10-29T06:52:00,60,LER,358.82,60.13,80.82,57.99,7.87,32.01,-4.8,93.87,-1661.1,-491,-68.3,-1696.4,-350.1,-68.3
2003-10-29T06:52:00,60,LMM,32.58,-25.92,100.12,-35.87,9.16,125.87,-18.74,39.85,-251,19.1,-93.1,-231.6,98.7,-93.1
2003-10-29T06:52:00,60,LOV,17.83,59.35,95.85,55.92,8.87,34.08,3.93,85.11,-980.1,67.3,-82.9,-982.4,0.1,-82.9
2003-10-29T06:52:00,60,LRM,115,-21,-173.24,-31.73,14.93,121.73,0.91,40.79,-45.2,108.1,-10.7,-46.9,107.4,-10.7
2003-10-29T06:52:00,60,LRV,338.3,64.18,66.75,64.91,6.93,25.09,-17.88,104,68.5,-506.3,576.2,-90.2,-502.9,576.2
2003-10-29T06:52:00,60,LVV,23.75,49.9,98.08,45.51,9.02,44.49,4.51,76.52,-692.2,116,-67.5,-699.2,61.2,-67.5
2003-10-29T06:52:00,60,LYR,15.83,78.2,111.39,75.3,9.91,14.7,4.42,96.76,4.4,301.9,561.7,-18.8,301.3,561.7
2003-10-29T06:52:00,60,LZH,103.85,36.09,176.31,30.58,14.24,59.42,-1.84,57.39,-212.7,144,-22.1,-208,150.8,-22.1
2003-10-29T06:52:00,60,MAB,5.68,50.3,82.6,46.23,7.99,43.77,-0.42,86.4,-595.7,-263.8,-4.3,-597.6,-259.4,-4.3
2003-10-29T06:52:00,60,MAS,23.7,69.46,106.18,66.21,9.56,23.79,8.66,89.6,152.5,475,577.6,79.2,492.6,577.6
2003-10-29T06:52:00,60,MAW,62.88,-67.61,90.27,-70.25,8.5,160.25,-66.67,54.67,412.1,-676.6,-122.9,-458.1,-646.3,-122.9
2003-10-29T06:52:00,60,MBO,343.03,14.38,57.82,1.31,6.34,88.69,-8.99,93.2,-87.9,-162.8,-26.8,-112.2,-147.1,-26.8
2003-10-29T06:52:00,60,MCQ,158.95,-54.5,-111.74,-64.39,19.03,154.39,31.84,76.87,-1220.8,-62.6,848.7,-1004.1,-697.2,848.7
2003-10-29T06:52:00,60,MEA,246.65,54.62,-53.74,61.94,22.9,28.06,17.92,138.42,-158.3,161.9,-925.3,-200.4,105.4,-925.3
2003-10-29T06:52:00,60,MGD,150.86,59.97,-140.35,53.9,17.12,36.1,-11.31,95.61,-90.7,217,87.1,-46.4,230.5,87.1
2003-10-29T06:52:00,60,MLT,30.89,29.52,102.5,21.93,9.31,68.07,3.13,59,-361.7,249.1,101.8,-374.8,229,101.8
2003-10-29T06:52:00,60,MMB,144.19,43.91,-144.33,37.13,16.86,52.87,-9.04,86.25,-113.9,111.2,-9,-95.1,127.7,-9
2003-10-29T06:52:00,60,MSR,142.27,44.37,-146.03,37.66,16.75,52.34,-9.59,85.17,-110.3,96.5,-7.1,-92.7,113.5,-7.1
2003-10-29T06:52:00,60,MUO,23.53,68.02,105.01,64.74,9.48,25.26,8.21,88.68,211,368.3,406.5,156.3,394.7,406.5
2003-10-29T06:52:00,60,MUT,121.02,14.37,-167.38,7.21,15.32,82.79,-1.17,55.07,-89.4,41,-18.8,-88.6,42.8,-18.8
2003-10-29T06:52:00,60,NAL,11.95,78.92,110.45,76.24,9.84,13.76,1.34,97.8,51.1,332.6,676.4,43.3,333.7,676.4
2003-10-29T06:52:00,60,NAQ,314.56,61.16,43.08,65.93,5.35,24.07,-27.87,115.16,-294.6,163.55,NaN,NaN,NaN,NaN
2003-10-29T06:52:00,60,NCK,16.72,47.63,91.33,42.87,8.57,47.13,2.68,78.8,-640.3,-5.5,5.4,-639.3,-35.5,5.4
2003-10-29T06:52:00,60,NEW,242.88,48.27,-56.3,54.81,22.73,35.19,17.11,144.08,252.9,75.8,-101.1,219.4,146.8,-101.1
2003-10-29T06:52:00,60,NGK,12.68,52.07,89,48.08,8.41,41.92,1.74,83.41,-812.4,-142.8,125.2,-807.7,-167.3,125.2
2003-10-29T06:52:00,60,NOK,88.1,69.4,161.98,64.86,13.28,25.14,19.2,83.42,-306.5,1543.7,-637.8,-797,1357.1,-637.8
2003-10-29T06:52:00,60,NVS,82.9,55.03,155.72,50.86,12.86,39.14,9.07,68.88,-149.6,508.2,58.9,-227.8,478.2,58.9
2003-10-29T06:52:00,60,ONW,141.47,38.43,-146.8,31.57,16.69,58.43,-7.67,82.2,-93,77.1,48.9,-81.9,88.8,48.9
2003-10-29T06:52:00,60,OSO,286.91,-40.34,-0.49,-26.59,2.45,116.59,9.5,117.76,149.3,-119.1,11,166.9,-92.9,11
2003-10-29T06:52:00,60,OTT,284.45,45.4,1.43,55.66,2.58,34.34,-14.21,138.31,309.4,-237,-100.3,241.7,-305.7,-100.3
2003-10-29T06:52:00,60,OUJ,27.23,64.52,105.97,61.01,9.55,28.99,9.12,85.18,298.2,289.8,468.7,248.4,333.4,468.7
2003-10-29T06:52:00,60,PAC,289.91,-40.34,1.52,-26.69,2.58,116.69,7.01,116.31,151.8,-115,59.2,164.7,-95.6,59.2
2003-10-29T06:52:00,60,PAF,70.26,-49.35,122.32,-58.57,10.64,148.57,-56.27,36.08,-670.75,-122.4,NaN,NaN,NaN,NaN
2003-10-29T06:52:00,60,PBQ,282.26,55.28,-0.94,65.47,2.42,24.53,-18.75,132.29,-1493.3,-129.8,-1335.3,-1455.8,357,-1335.3
2003-10-29T06:52:00,60,PEL,24.08,66.9,104.72,63.57,9.46,26.43,8.23,87.76,238.2,315,623.5,190.7,345.8,623.5
2003-10-29T06:52:00,60,PET,158.25,52.97,-133.12,46.49,17.61,43.51,-6.6,97.83,-35.9,95.7,-8.3,-24.7,99.2,-8.3
2003-10-29T06:52:00,60,PHU,105.95,21.03,177.86,14.17,14.34,75.83,-1.03,47.24,-126.3,72.5,-10.5,-125,74.7,-10.5
2003-10-29T06:52:00,60,PIN,263.96,50.2,-28.94,60.33,0.55,29.67,3.47,142.05,-54.6,-112.2,-577.8,-47.8,-115.3,-577.8
2003-10-29T06:52:00,60,PKR,212.57,65.12,-95.22,65.48,20.13,24.52,23.78,121.41,-1259.1,2317.3,275.2,-2086.6,1612.8,275.2
2003-10-29T06:52:00,60,PNT,289.1,-53.2,2.75,-38.7,2.66,128.7,14.41,106.62,139.9,-148.4,50.7,172.5,-108.9,50.7
2003-10-29T06:52:00,60,PPI,131.73,42.98,-155.7,36.69,16.1,53.31,-9.89,77.78,-112.5,84.8,-30.3,-96.3,102.9,-30.3
2003-10-29T06:52:00,60,PPT,210.42,-17.57,-74.62,-16.66,21.51,106.66,12.68,127.88,135.1,-18.8,-24.9,135.9,11.4,-24.9
2003-10-29T06:52:00,60,PST,302.11,-51.7,10.5,-38.31,3.18,128.31,3.86,102.32,150.9,-46.2,113.9,153.7,-35.9,113.9
2003-10-29T06:52:00,60,PUT,290.5,-18.33,1.56,-5.93,2.59,95.93,-3.69,131.28,130.3,-69.2,-35.1,125.5,-77.4,-35.1
2003-10-29T06:52:00,60,QSB,35.64,33.87,107.42,27.75,9.64,62.25,3.78,59.06,-500.3,233.1,83.7,-514.6,199.7,83.7
2003-10-29T06:52:00,60,RAL,256.32,58.22,-41.82,67.14,23.69,22.86,11.34,135.04,-1636.2,-794.8,-511,-1447.9,-1101.1,-511
2003-10-29T06:52:00,60,RAN,267.89,62.82,-24.87,72.67,0.82,17.33,-7.83,129.39,-1281,-1291.3,561.4,-1445,-1104.8,561.4
2003-10-29T06:52:00,60,RES,265.11,74.69,-39.08,83.08,23.88,6.92,-35.54,118.27,-964.9,-1579.6,-374.1,-1703.3,-724.5,-374.1
2003-10-29T06:52:00,60,RIK,143.76,43.48,-144.7,36.7,16.83,53.3,-8.99,85.8,-110.5,100.9,-10.8,-93.4,116.9,-10.8
2003-10-29T06:52:00,60,RVK,10.99,64.94,93.11,62.22,8.69,27.78,0.93,90.87,113,-82.2,138.5,114.3,-80.3,138.5
2003-10-29T06:52:00,60,SBA,166.78,-77.85,-32.9,-79.9,0.29,169.9,144.47,77.77,-46.35,-206.5,NaN,NaN,NaN,NaN
2003-10-29T06:52:00,60,SCO,338.03,70.48,72.06,71.51,7.29,18.49,-21.7,104.19,-205.7,-330.8,829,-313.5,-231.3,829
2003-10-29T06:52:00,60,SER,288.87,-30,0.13,-16.93,2.49,106.93,2.51,124.55,143.9,-74.7,-44.2,147,-68.3,-44.2
2003-10-29T06:52:00,60,SJG,293.85,18.11,10.68,27.69,3.19,62.31,-12.45,140.41,176.6,-116.3,57.4,147.4,-151.6,57.4
2003-10-29T06:52:00,60,SKT,307.1,65.42,37.09,71.64,4.95,18.36,-34.74,116.53,-838.2,222.4,NaN,NaN,NaN,NaN
2003-10-29T06:52:00,60,SMI,248.07,60.03,-54.08,67.51,22.88,22.49,19.5,133.17,-1853,561.1,-511,-1934,-89.7,-511
2003-10-29T06:52:00,60,SOD,26.63,67.37,107.07,63.95,9.62,26.05,9.72,87.38,216.2,271.5,608.4,167.3,304.1,608.4
2003-10-29T06:52:00,60,SOR,22.22,70.54,105.9,67.37,9.54,22.63,8.01,90.7,-81.2,486.1,529.1,-148.2,470,529.1
2003-10-29T06:52:00,60,SPT,355.65,39.55,71.88,32.06,7.27,57.94,-2.72,88.96,-287,-257.3,-20.9,-298.9,-243.4,-20.9
2003-10-29T06:52:00,60,STF,309.28,67.02,40.84,72.82,5.2,17.18,-35.72,115.02,25.6,-359.4,NaN,NaN,NaN,NaN
2003-10-29T06:52:00,60,STJ,307.32,47.6,31.19,53.22,4.56,36.78,-21.05,123.54,338.2,-461.5,186.9,149.8,-552.2,186.9
2003-10-29T06:52:00,60,SUA,26.25,45.32,99.48,40.38,9.11,49.62,4.33,72.22,-682.5,217.6,71.1,-697,165.5,71.1
2003-10-29T06:52:00,60,SVS,294.9,76.02,33.27,83.29,4.7,6.71,-55.56,113.49,-541.8,-738.8,831.8,-915.7,28.9,831.8
2003-10-29T06:52:00,60,TAL,266.45,69.54,-30.27,78.68,0.46,11.32,-16.61,123.15,-821.7,-1527.9,124.1,-1224.1,-1229.3,124.1
2003-10-29T06:52:00,60,TAM,5.53,22.79,78.33,9.43,7.7,80.57,-0.62,75.21,-244.3,-12.4,36.4,-244.4,-9.7,36.4
2003-10-29T06:52:00,60,TAN,47.55,-18.92,116.86,-28.71,10.27,118.71,-15.05,25,-253.8,-25.9,18.9,-251.8,40.9,18.9
2003-10-29T06:52:00,60,TAR,26.46,58.26,102.76,54.51,9.33,35.49,6.98,81.01,-937.9,197.9,91.3,-955,82.5,91.3
