Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2022-01-01T00:00:11,1,T37,237.17,53.81,-63.18,59.16,14.56,30.84,17.22,90.82,0.1,3.5,7.6,-1.0,3.4,7.6
2022-01-01T00:00:12,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.4,-10.2,1.8,9.5,-8.3,1.8
2022-01-01T00:00:12,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.5,11.2,0.1,3.8,12.4,0.1
2022-01-01T00:00:12,1,T37,237.17,53.81,-63.18,59.16,14.56,30.84,17.22,90.82,0.1,3.6,7.4,-0.9,3.4,7.4
2022-01-01T00:00:13,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.4,-10.2,1.6,9.5,-8.3,1.6
2022-01-01T00:00:13,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.3,0.2,3.9,12.5,0.2
2022-01-01T00:00:13,1,T37,237.17,53.81,-63.18,59.16,14.56,30.84,17.22,90.82,0.2,3.4,7.6,-0.8,3.3,7.6
2022-01-01T00:00:14,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.4,-10.2,1.6,9.6,-8.2,1.6
2022-01-01T00:00:14,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.4,11.2,-0.0,3.7,12.4,-0.0
2022-01-01T00:00:14,1,T37,237.17,53.81,-63.18,59.16,14.56,30.84,17.22,90.82,0.1,3.5,7.7,-1.0,3.4,7.7
2022-01-01T00:00:15,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.2,-10.2,1.5,9.3,-8.3,1.5
2022-01-01T00:00:15,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.3,0.2,3.8,12.6,0.2
2022-01-01T00:00:15,1,T37,237.17,53.81,-63.18,59.16,14.56,30.84,17.22,90.82,0.0,3.4,7.7,-1.0,3.3,7.7
2022-01-01T00:00:16,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.4,-10.2,1.6,9.5,-8.2,1.6
2022-01-01T00:00:16,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.3,0.1,3.8,12.5,0.1
2022-01-01T00:00:16,1,T37,237.17,53.81,-63.18,59.16,14.56,30.84,17.22,90.82,0.2,3.4,7.6,-0.8,3.3,7.6
2022-01-01T00:00:17,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.4,-10.1,1.6,9.5,-8.2,1.6
2022-01-01T00:00:17,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.3,0.0,3.8,12.5,0.0
2022-01-01T00:00:17,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.1,3.5,7.7,-0.9,3.4,7.7
2022-01-01T00:00:18,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.4,-10.1,1.6,9.5,-8.1,1.6
2022-01-01T00:00:18,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.4,11.3,-0.1,3.6,12.4,-0.1
2022-01-01T00:00:18,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.2,3.4,7.7,-0.9,3.3,7.7
2022-01-01T00:00:19,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.2,-10.1,1.6,9.3,-8.2,1.6
2022-01-01T00:00:19,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.5,11.3,-0.0,3.7,12.5,-0.0
2022-01-01T00:00:19,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.1,3.4,7.8,-0.9,3.3,7.8
2022-01-01T00:00:20,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.2,-10.1,1.7,9.3,-8.2,1.7
2022-01-01T00:00:20,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.5,11.3,0.0,3.7,12.5,0.0
2022-01-01T00:00:20,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.1,3.3,7.7,-0.9,3.2,7.7
2022-01-01T00:00:21,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.2,-10.0,1.8,9.3,-8.1,1.8
2022-01-01T00:00:21,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.5,11.3,0.1,3.7,12.5,0.1
2022-01-01T00:00:21,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.1,3.3,7.6,-0.9,3.2,7.6
2022-01-01T00:00:22,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.2,-10.0,1.8,9.2,-8.1,1.8
2022-01-01T00:00:22,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.3,0.1,3.8,12.5,0.1
2022-01-01T00:00:22,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.1,3.3,7.6,-0.9,3.2,7.6
2022-01-01T00:00:23,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.2,-10.0,1.7,9.3,-8.1,1.7
2022-01-01T00:00:23,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.5,11.3,0.1,3.7,12.5,0.1
2022-01-01T00:00:23,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.0,3.4,7.7,-1.0,3.3,7.7
2022-01-01T00:00:24,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.2,-10.1,1.6,9.3,-8.2,1.6
2022-01-01T00:00:24,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.5,11.2,-0.0,3.7,12.4,-0.0
2022-01-01T00:00:24,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,-0.0,3.5,7.7,-1.1,3.3,7.7
2022-01-01T00:00:25,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.2,-10.1,1.6,9.4,-8.2,1.6
2022-01-01T00:00:25,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.5,11.2,0.0,3.7,12.4,0.0
2022-01-01T00:00:25,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.0,3.5,7.6,-1.0,3.3,7.6
2022-01-01T00:00:26,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.2,-10.2,1.7,9.3,-8.3,1.7
2022-01-01T00:00:26,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.5,11.2,0.1,3.7,12.4,0.1
2022-01-01T00:00:26,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,-0.0,3.4,7.6,-1.0,3.3,7.6
2022-01-01T00:00:27,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.2,-10.1,1.7,9.4,-8.2,1.7
2022-01-01T00:00:27,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.2,0.1,3.8,12.4,0.1
2022-01-01T00:00:27,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,-0.1,3.4,7.7,-1.1,3.2,7.7
2022-01-01T00:00:28,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.3,-10.1,1.5,9.4,-8.2,1.5
2022-01-01T00:00:28,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.2,0.2,3.9,12.5,0.2
2022-01-01T00:00:28,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.0,3.5,7.7,-1.0,3.3,7.7
2022-01-01T00:00:29,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.3,-10.2,1.4,9.4,-8.3,1.4
2022-01-01T00:00:29,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.2,0.2,3.9,12.4,0.2
2022-01-01T00:00:29,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.1,3.5,7.6,-0.9,3.3,7.6
2022-01-01T00:00:30,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.3,-10.2,1.6,9.4,-8.3,1.6
2022-01-01T00:00:30,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.5,11.2,0.1,3.8,12.4,0.1
2022-01-01T00:00:30,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.0,3.5,7.6,-1.0,3.3,7.6
2022-01-01T00:00:31,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.3,-10.3,1.7,9.5,-8.3,1.7
2022-01-01T00:00:31,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.7,11.2,0.2,3.9,12.4,0.2
2022-01-01T00:00:31,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.2,3.5,7.7,-0.9,3.4,7.7
2022-01-01T00:00:32,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.3,-10.2,1.7,9.4,-8.3,1.7
2022-01-01T00:00:32,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.7,11.3,0.2,4.0,12.5,0.2
2022-01-01T00:00:32,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.1,3.5,7.7,-1.0,3.4,7.7
2022-01-01T00:00:33,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.4,-10.2,1.8,9.5,-8.3,1.8
2022-01-01T00:00:33,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.1,0.1,3.9,12.4,0.1
